trade_date,iskew,date,close,iskewness,ret,skewness,skew_premia
20180403,98.86013003947104,2018-04-03,2.693,0.1139869960528955,-0.0033308660251665234,-0.19072842668630957,-0.30471542273920504
20180404,99.08461537228646,2018-04-04,2.694,0.09153846277135358,0.00037133308577796953,-0.28497860737555286,-0.37651707014690644
20180409,100.0648951381672,2018-04-09,2.711,-0.006489513816720205,0.006310319227913919,-0.2900330265204889,-0.2835435127037687
20180410,103.2860917826456,2018-04-10,2.775,-0.3286091782645599,0.02360752489856144,0.16213613452740527,0.49074531279196515
20180411,103.23571338637396,2018-04-11,2.775,-0.3235713386373959,0.0,0.1715429481371661,0.49511428677456204
20180412,101.80732785336345,2018-04-12,2.742,-0.18073278533634465,-0.011891891891891881,0.17467865351027737,0.355411438846622
20180413,100.73375883669644,2018-04-13,2.717,-0.07337588366964383,-0.009117432530999281,0.2374379100480841,0.31081379371772794
20180416,96.95296140278214,2018-04-16,2.655,0.3047038597217863,-0.02281928597718086,0.34842777755172677,0.04372391782994045
20180417,98.22369486656464,2018-04-17,2.626,0.17763051334353577,-0.010922787193973549,0.35803687691100167,0.1804063635674659
20180418,99.407393374631,2018-04-18,2.643,0.0592606625369001,0.006473724295506411,0.3712638225931032,0.3120031600562031
20180419,102.33336338814192,2018-04-19,2.676,-0.23333633881419188,0.012485811577752637,0.30672803106814406,0.540064369882336
20180420,99.52626340807484,2018-04-20,2.637,0.047373659192516016,-0.014573991031390232,0.39640934699945335,0.34903568780693733
20180423,99.6243340103526,2018-04-23,2.658,0.0375665989647402,0.007963594994311762,0.2098638635441985,0.17229726457945832
20180425,100.32919645693578,2018-04-25,2.693,-0.032919645693577596,0.013167795334838361,0.20039669699683352,0.23331634269041113
20180426,98.68314655320808,2018-04-26,2.655,0.13168534467919243,-0.014110657259561954,0.21966586670401847,0.08798052202482604
20180427,97.55973060174055,2018-04-27,2.642,0.24402693982594456,-0.004896421845574372,0.3066937585910807,0.06266681876513616
20180502,97.0527625106356,2018-05-02,2.646,0.2947237489364397,0.0015140045420136694,0.24355374325422696,-0.05117000568221275
20180503,97.45778334831436,2018-05-03,2.654,0.2542216651685635,0.003023431594860071,0.2698044231614933,0.015582757992929797
20180504,96.48758489853856,2018-05-04,2.634,0.35124151014614424,-0.007535795026375247,0.26864147257600807,-0.08260003757013618
20180507,97.82135889464551,2018-05-07,2.674,0.21786411053544869,0.01518602885345488,0.12281822899458038,-0.09504588154086831
20180508,99.58247926765536,2018-05-08,2.714,0.04175207323446415,0.014958863126402377,-0.022720473631259095,-0.06447254686572325
20180509,99.0746372783182,2018-05-09,2.711,0.09253627216817932,-0.001105379513633098,-0.002728044142369108,-0.09526431631054842
20180510,98.84763052325783,2018-05-10,2.723,0.11523694767421659,0.0044264109184801725,0.01839694851358131,-0.09683999916063528
20180511,98.9062214090358,2018-05-11,2.716,0.10937785909642059,-0.0025706940874035134,-0.143448272396309,-0.2528261314927296
20180514,101.31603821478971,2018-05-14,2.745,-0.13160382147897137,0.010677466863033835,-0.22449593519386324,-0.09289211371489187
20180515,100.13087331674832,2018-05-15,2.74,-0.013087331674832114,-0.0018214936247722413,-0.33184888995661865,-0.31876155828178654
20180516,96.35265294432791,2018-05-16,2.705,0.36473470556720855,-0.012773722627737238,-0.31711731785815445,-0.681852023425363
20180517,96.77052954872111,2018-05-17,2.689,0.3229470451278885,-0.00591497227356752,-0.040570184530395,-0.36351722965828354
20180518,95.76714419622849,2018-05-18,2.733,0.4232855803771514,0.016362960208255783,-0.18157402207536116,-0.6048596024525126
20180521,96.58125908726342,2018-05-21,2.736,0.3418740912736581,0.001097694840834329,-0.09995865911903729,-0.4418327503926954
20180522,95.36863196211002,2018-05-22,2.717,0.46313680378899846,-0.006944444444444531,0.10947910055193534,-0.35365770323706314
20180523,95.17339235361496,2018-05-23,2.672,0.48266076463850427,-0.01656238498343754,0.043874291533877445,-0.4387864731046268
20180524,92.672746872792,2018-05-24,2.655,0.7327253127207995,-0.006362275449101951,0.2406899332995746,-0.49203537942122494
20180525,92.19720494914807,2018-05-25,2.654,0.7802795050851927,-0.00037664783427493465,0.361992835275834,-0.41828666980935875
20180528,93.18057081023382,2018-05-28,2.668,0.6819429189766183,0.005275056518462717,0.27066514931477803,-0.41127776966184026
20180529,93.82480571531318,2018-05-29,2.655,0.6175194284686825,-0.004872563718141043,0.27044129288042,-0.34707813558826245
20180530,94.38710016847384,2018-05-30,2.601,0.5612899831526164,-0.02033898305084736,0.05839946675373992,-0.5028905163988764
20180531,97.89562948055564,2018-05-31,2.651,0.2104370519444359,0.01922337562475973,0.14587728283118187,-0.06455976911325403
20180601,98.4740084990921,2018-06-01,2.643,0.15259915009079067,-0.003017729158808047,0.09964161988513702,-0.05295753020565365
20180604,100.64942246321333,2018-06-04,2.686,-0.06494224632133268,0.01626939084373813,0.11525730578323896,0.18019955210457164
20180605,100.10458140322494,2018-06-05,2.696,-0.010458140322494102,0.0037230081906181045,0.15393449546823884,0.16439263579073293
20180606,99.6399219916388,2018-06-06,2.686,0.036007800836119944,-0.0037091988130564246,0.19198387395782682,0.15597607312170686
20180607,100.7819543213524,2018-06-07,2.694,-0.07819543213524013,0.0029784065524944836,0.21287274558211391,0.29106817771735405
20180608,100.19063011369283,2018-06-08,2.652,-0.019063011369283345,-0.015590200445434244,0.2308263282176937,0.24988933958697704
20180611,101.713990919362,2018-06-11,2.663,-0.17139909193620043,0.004147812971342368,0.2796393351512992,0.45103842708749964
20180612,103.246539757586,2018-06-12,2.688,-0.32465397575860067,0.009387908374014486,0.1457632200786174,0.4704171958372181
20180613,102.66304246396707,2018-06-13,2.672,-0.26630424639670736,-0.005952380952380931,0.12477241372889213,0.3910766601255995
20180614,103.50422017071077,2018-06-14,2.675,-0.3504220170710767,0.00112275449101773,0.0248535749333029,0.3752755920043796
20180615,104.11707182854258,2018-06-15,2.678,-0.4117071828542578,0.0011214953271028172,0.015999077906069487,0.42770626076032725
20180619,100.17041122975084,2018-06-19,2.612,-0.017041122975084023,-0.02464525765496628,-0.15246247226082416,-0.13542134928574012
20180620,101.3865474671045,2018-06-20,2.61,-0.13865474671045064,-0.0007656967840735662,-0.24217415904284442,-0.10351941233239378
20180621,101.33027494526748,2018-06-21,2.592,-0.13302749452674761,-0.006896551724137834,-0.2831237465849502,-0.1500962520582026
20180622,100.854246894523,2018-06-22,2.598,-0.08542468945230013,0.0023148148148146586,-0.4129174710508174,-0.32749278159851725
20180625,97.11215882990275,2018-06-25,2.548,0.2887841170097246,-0.019245573518090753,-0.2979630535939379,-0.5867471706036624
20180626,96.87777098798284,2018-06-26,2.52,0.3122229012017158,-0.01098901098901095,-0.10162152945862268,-0.4138444306603385
20180627,96.5177196295417,2018-06-27,2.465,0.34822803704582983,-0.02182539682539686,-0.072509485077235,-0.4207375221230648
20180628,99.09264849007826,2018-06-28,2.441,0.09073515099217389,-0.00973630831643002,-0.07208197457627254,-0.1628171255684464
20180629,101.38889038662596,2018-06-29,2.495,-0.13888903866259597,0.022122081114297476,0.059769776565457344,0.19865881522805331
20180702,96.70767390886414,2018-07-02,2.402,0.32923260911358626,-0.037274549098196386,-0.3795969485604579,-0.7088295576740442
20180703,99.04365287903134,2018-07-03,2.41,0.09563471209686583,0.0033305578684430515,-0.48988110735834406,-0.5855158194552099
20180704,99.2999600387429,2018-07-04,2.39,0.07000399612571044,-0.008298755186721962,-0.3760285031850794,-0.44603249931078987
20180705,99.71690673515066,2018-07-05,2.391,0.02830932648493416,0.0004184100418409553,-0.4157237426631046,-0.44403306914803875
20180706,101.74726980480132,2018-07-06,2.425,-0.174726980480132,0.014219991635298967,-0.34403872445695854,-0.16931174397682655
20180709,105.71147392613254,2018-07-09,2.496,-0.5711473926132541,0.029278350515463902,-0.09359793094993805,0.477549461663316
20180710,105.35056633875888,2018-07-10,2.493,-0.5350566338758881,-0.0012019230769231282,-0.04342131802755483,0.49163531584833325
20180711,104.17936172733766,2018-07-11,2.454,-0.4179361727337664,-0.015643802647412608,0.1636440493851779,0.5815802221189443
20180712,105.79132976230925,2018-07-12,2.505,-0.5791329762309246,0.02078239608801935,0.07241309843524785,0.6515460746661725
20180713,104.97156826789656,2018-07-13,2.509,-0.4971568267896558,0.001596806387225591,0.06792656757334761,0.5650833943630034
20180716,104.56344112774909,2018-07-16,2.49,-0.4563441127749087,-0.0075727381426862195,0.1531605296933639,0.6095046424682726
20180717,103.69863519411162,2018-07-17,2.475,-0.3698635194111617,-0.006024096385542244,0.11818478862136966,0.48804830803253135
20180718,104.75618842694044,2018-07-18,2.463,-0.47561884269404403,-0.00484848484848488,0.16079990120570148,0.6364187438997455
20180719,106.30874112555136,2018-07-19,2.474,-0.6308741125551365,0.004466098254161555,0.046761221374325763,0.6776353339294623
20180720,108.48990346074612,2018-07-20,2.54,-0.848990346074612,0.026677445432497837,0.07828135421185041,0.9272717002864624
20180723,107.346048479388,2018-07-23,2.569,-0.7346048479388003,0.011417322834645693,-0.12319106356417105,0.6114137843746292
20180724,107.63848126306912,2018-07-24,2.61,-0.7638481263069125,0.01595951732191514,-0.32422560272060236,0.4396225235863101
20180725,105.32871621599182,2018-07-25,2.609,-0.5328716215991818,-0.0003831417624520217,-0.4170678838897619,0.11580373770941987
20180726,103.70899615918304,2018-07-26,2.575,-0.37089961591830445,-0.013031812955155209,-0.3996521549195746,-0.028752539001270172
20180727,103.18953040130216,2018-07-27,2.575,-0.3189530401302164,0.0,-0.32748869633346345,-0.008535656203247033
20180730,103.64307247046052,2018-07-30,2.587,-0.3643072470460524,0.004660194174757271,0.5902607658312793,0.9545680128773317
20180731,104.17406673539747,2018-07-31,2.595,-0.4174066735397474,0.0030923850019326515,0.593352858813617,1.0107595323533645
20180801,103.63585033332669,2018-08-01,2.537,-0.3635850333326687,-0.022350674373795898,0.2587203956550493,0.6223054289877179
20180802,101.19956022928524,2018-08-02,2.484,-0.11995602292852396,-0.020890815924320072,0.19217903356542798,0.31213505649395196
20180803,99.57255745822032,2018-08-03,2.457,0.042744254177968344,-0.010869565217391353,0.40630958303621595,0.3635653288582476
20180806,99.40785517906288,2018-08-06,2.455,0.059214482093712204,-0.0008140008140007371,0.3400632496788123,0.2808487675851001
20180807,101.1105812972256,2018-08-07,2.53,-0.11105812972255932,0.03054989816700604,0.43683992962126134,0.5478980593438206
20180808,100.60957014863864,2018-08-08,2.494,-0.06095701486386389,-0.014229249011857514,0.4478526796708697,0.5088096945347336
20180809,101.26276611180676,2018-08-09,2.551,-0.1262766111806755,0.022854851643945517,0.460077531664188,0.5863541428448635
20180810,100.49310410265193,2018-08-10,2.551,-0.04931041026519267,0.0,0.47801172480736065,0.5273221350725533
20180813,99.80415955007857,2018-08-13,2.526,0.01958404499214339,-0.009800078400627354,0.4846011699777303,0.4650171249855869
20180814,99.49941787313055,2018-08-14,2.518,0.05005821268694462,-0.0031670625494854,0.46254012307773534,0.41248191039079074
20180815,96.33159359226111,2018-08-15,2.454,0.36684064077388856,-0.025416997617156323,0.32314962486568816,-0.043691015908200403
20180816,96.4173433545197,2018-08-16,2.453,0.3582656645480299,-0.0004074979625102726,0.37529476453277943,0.01702909998474955
20180817,94.94927809687462,2018-08-17,2.42,0.5050721903125378,-0.013452914798206206,0.5214994628551181,0.01642727254258025
20180820,96.02954555394776,2018-08-20,2.458,0.3970454446052244,0.015702479338843167,0.5059482289842144,0.10890278437899004
20180821,97.54945519061614,2018-08-21,2.496,0.24505448093838567,0.015459723352318822,0.506377485441969,0.26132300450358337
20180822,99.85083947799208,2018-08-22,2.499,0.014916052200791795,0.0012019230769231282,0.4878536131013084,0.47293756090051664
20180823,99.1896367870802,2018-08-23,2.509,0.08103632129197962,0.00400160064025612,0.34108271275177776,0.26004639145979813
20180824,100.43048641144676,2018-08-24,2.523,-0.04304864114467648,0.005579912315663682,0.27877745405820753,0.321826095202884
20180827,102.02398921107078,2018-08-27,2.571,-0.2023989211070784,0.019024970273483932,0.2142178739198267,0.4166167950269051
20180828,101.66224102686267,2018-08-28,2.56,-0.16622410268626736,-0.004278490859587758,0.2917291831489126,0.45795328583517997
20180829,101.71401267563267,2018-08-29,2.553,-0.17140126756326737,-0.0027343750000000666,0.3150951715888671,0.4864964391521345
20180830,101.55524657908904,2018-08-30,2.533,-0.15552465790890438,-0.007833920877399092,0.4089641501191938,0.5644888080280982
20180831,100.3518968618038,2018-08-31,2.521,-0.03518968618037945,-0.0047374654559810825,0.3878407863103525,0.42303047249073195
20180903,100.88213829968288,2018-09-03,2.512,-0.08821382996828789,-0.0035700119000395825,0.415680825545325,0.5038946555136129
20180904,101.71091584609222,2018-09-04,2.55,-0.17109158460922202,0.015127388535031816,0.0803505166202428,0.2514421012294648
20180905,99.7041064096005,2018-09-05,2.487,0.029589359039950126,-0.024705882352941022,-0.1263337181076502,-0.15592307714760034
20180906,98.80716081482564,2018-09-06,2.466,0.1192839185174364,-0.008443908323281013,-0.14068745603417532,-0.25997137455161173
20180907,101.02903823999826,2018-09-07,2.491,-0.10290382399982576,0.010137875101378757,-0.2180454418361735,-0.11514161783634774
20180910,100.1162151192416,2018-09-10,2.466,-0.011621511924160189,-0.010036130068245663,-0.21608739612109548,-0.2044658841969353
20180911,98.27983012074252,2018-09-11,2.449,0.17201698792574832,-0.006893755068937746,-0.16881397310260124,-0.34083096102834953
20180912,97.70028831387248,2018-09-12,2.432,0.2299711686127523,-0.006941608819926448,0.061190916779560144,-0.16878025183319215
20180913,98.43983385483637,2018-09-13,2.466,0.15601661451636345,0.013980263157894912,-0.04250308272822521,-0.19851969724458865
20180914,98.57156121415898,2018-09-14,2.475,0.1428438785841024,0.0036496350364962904,-0.19264596910065018,-0.3354898476847526
20180917,98.80928584822722,2018-09-17,2.452,0.11907141517727808,-0.009292929292929353,-0.015067834650482939,-0.13413924982776101
20180918,101.26124746810083,2018-09-18,2.513,-0.12612474681008337,0.024877650897226822,0.2724276222931528,0.3985523691032362
20180919,103.74344914041764,2018-09-19,2.538,-0.37434491404176384,0.009948269001193832,0.1674954937321985,0.5418404077739624
20180920,104.14127845559427,2018-09-20,2.541,-0.4141278455594275,0.0011820330969267712,0.2065796132964098,0.6207074588558373
20180921,107.43829364817296,2018-09-21,2.632,-0.7438293648172959,0.03581267217630857,0.6286304255380174,1.3724597903553133
20180925,103.0250724797449,2018-09-25,2.6,-0.3025072479744907,-0.012158054711246202,0.8690878778514991,1.1715951258259898
20180926,104.918602772697,2018-09-26,2.638,-0.49186027726969994,0.014615384615384475,0.6553158614419002,1.1471761387116002
20180927,102.8969921756189,2018-09-27,2.628,-0.28969921756189054,-0.0037907505686125553,0.6635255256053441,0.9532247431672346
20180928,103.46534335592716,2018-09-28,2.659,-0.34653433559271607,0.011796042617960412,0.4736064903880461,0.8201408259807621
20181008,96.65287541376098,2018-10-08,2.533,0.3347124586239019,-0.047386235426852163,-0.5799177660239084,-0.9146302246478104
20181009,99.67998454137889,2018-10-09,2.545,0.032001545862111416,0.0047374654559810825,-0.6547515473014687,-0.6867530931635801
20181010,99.87887420765084,2018-10-10,2.545,0.012112579234916154,0.0,-0.5788954146713963,-0.5910079939063124
20181011,95.44450435418132,2018-10-11,2.439,0.45554956458186807,-0.041650294695481316,-0.7615122891306422,-1.2170618537125102
20181012,100.80721758079557,2018-10-12,2.494,-0.08072175807955659,0.02255022550225516,-0.8592778793730698,-0.7785561212935131
20181015,98.54204058836424,2018-10-15,2.463,0.14579594116357555,-0.012429831595829999,-0.6842294573531562,-0.8300253985167317
20181016,99.3374261082396,2018-10-16,2.467,0.06625738917604025,0.0016240357287859997,-0.7879753203392723,-0.8542327095153126
20181017,98.7836914158102,2018-10-17,2.477,0.12163085841898039,0.004053506282934549,-0.8831070334662866,-1.004737891885267
20181018,95.79722382834716,2018-10-18,2.419,0.42027761716528433,-0.023415421881307963,-0.7584842299299716,-1.1787618470952559
20181019,100.56687328672352,2018-10-19,2.491,-0.056687328672352065,0.029764365440264617,-0.6531095440056692,-0.5964222153333172
20181022,103.62924871807203,2018-10-22,2.599,-0.36292487180720345,0.04335608189482132,-0.42980242004736696,-0.06687754824016351
20181023,98.88758611647378,2018-10-23,2.511,0.11124138835262158,-0.033859176606387154,-0.3836342123113557,-0.4948756006639773
20181024,101.0651446548546,2018-10-24,2.525,-0.10651446548546062,0.005575467941059342,-0.3321579612770815,-0.2256434957916209
20181025,101.72276639282688,2018-10-25,2.531,-0.17227663928268838,0.0023762376237623783,-0.2871797272536982,-0.11490308797100984
20181026,100.44964326307766,2018-10-26,2.516,-0.0449643263077661,-0.00592651126037147,-0.23761046695665056,-0.19264614064888447
20181029,97.07346616845496,2018-10-29,2.431,0.29265338315450434,-0.03378378378378377,-0.13224363010000478,-0.4248970132545091
20181030,98.71490867764672,2018-10-30,2.463,0.12850913223532814,0.013163307280954273,-0.28291979264022865,-0.4114289248755568
20181031,100.5232220091545,2018-10-31,2.496,-0.05232220091544946,0.013398294762484664,-0.28026846317568493,-0.22794626226023548
20181101,101.49241289214012,2018-11-01,2.507,-0.14924128921401233,0.004407051282051322,-0.33453962861727365,-0.18529833940326132
20181102,104.7753954496674,2018-11-02,2.594,-0.47753954496674,0.034702832070203415,-0.2651288184640399,0.2124107265027001
20181105,101.9004444027024,2018-11-05,2.558,-0.1900444402702405,-0.013878180416345476,-0.11298095279532529,0.07706348747491522
20181106,101.0972002819096,2018-11-06,2.546,-0.10972002819095934,-0.004691164972634887,-0.04500857766059311,0.06471145053036623
20181107,100.56321929458824,2018-11-07,2.528,-0.05632192945882366,-0.0070699135899449095,0.004950179394698419,0.06127210885352208
20181108,101.33598595992738,2018-11-08,2.537,-0.13359859599273846,0.0035601265822784445,0.11660534202189411,0.2502039380146326
20181109,98.7976863797448,2018-11-09,2.48,0.12023136202551968,-0.022467481277098966,0.3245872764662003,0.2043559144406806
20181112,98.5730974959284,2018-11-12,2.49,0.1426902504071606,0.0040322580645162365,0.2134219082261654,0.07073165781900481
20181113,99.8064601829245,2018-11-13,2.509,0.01935398170755036,0.007630522088353242,0.16533128525098417,0.1459773035434338
20181114,98.52417132862269,2018-11-14,2.475,0.14758286713773144,-0.013551215623754387,0.28014565083531234,0.1325627836975809
20181115,99.83147077048208,2018-11-15,2.505,0.016852922951791527,0.012121212121211977,0.11723671695709807,0.10038379400530655
20181116,99.67220403617112,2018-11-16,2.507,0.03277959638288763,0.0007984031936127955,0.2121884510520059,0.17940885466911827
20181119,101.33847935156416,2018-11-19,2.54,-0.13384793515641605,0.01316314319904266,-0.34230491594516893,-0.20845698078875288
20181120,99.5296409358274,2018-11-20,2.498,0.04703590641725981,-0.016535433070866024,-0.11367955827533065,-0.16071546469259046
20181121,99.2900801840692,2018-11-21,2.497,0.07099198159308032,-0.0004003202562050667,-0.05260915753883111,-0.12360113913191142
20181122,99.25967596502296,2018-11-22,2.483,0.07403240349770357,-0.0056067280736883385,0.032424855562268644,-0.041607547935434926
20181123,97.12075290550752,2018-11-23,2.442,0.2879247094492484,-0.01651228352799028,0.08610504553421859,-0.2018196639150298
20181126,98.6325226004237,2018-11-26,2.45,0.13674773995763018,0.003276003276003303,0.4639148104164178,0.3271670704587876
20181127,98.49521289549168,2018-11-27,2.439,0.15047871045083241,-0.004489795918367401,0.6633098309128919,0.5128311204620595
20181128,99.14218638140824,2018-11-28,2.466,0.08578136185917629,0.011070110701107083,0.6821024474957372,0.5963210856365609
20181129,99.29127465325502,2018-11-29,2.453,0.07087253467449842,-0.005271695052717074,0.8006914071262622,0.7298188724517638
20181130,100.85007459493748,2018-11-30,2.474,-0.08500745949374817,0.008560945780676787,-0.25595188637779853,-0.17094442688405037
20181203,102.19776334580006,2018-12-03,2.482,-0.21977633458000553,0.003233629749393785,-0.4648753360020382,-0.24509900142203264
20181204,102.39811618682728,2018-12-04,2.49,-0.23981161868272807,0.003223207091055613,-0.5838138778331317,-0.3440022591504036
20181205,102.36011332104628,2018-12-05,2.479,-0.2360113321046285,-0.004417670682731023,-0.6287095509051013,-0.3926982188004728
20181206,100.02373028321044,2018-12-06,2.433,-0.002373028321044046,-0.01855586930213804,-0.43475752586688365,-0.43238449754583963
20181207,100.01000405831408,2018-12-07,2.425,-0.001000405831408102,-0.0032881216605014085,-0.3855379783825723,-0.3845375725511642
20181210,99.34482198877583,2018-12-10,2.408,0.06551780112241659,-0.007010309278350446,-0.21649808303100265,-0.28201588415341927
20181211,99.11061942989,2018-12-11,2.413,0.08893805701100063,0.0020764119601328623,-0.18381438455387447,-0.2727524415648751
20181212,100.128348212502,2018-12-12,2.419,-0.012834821250200435,0.002486531288852234,-0.3724497344871164,-0.35961491323691597
20181213,100.66374499175215,2018-12-13,2.453,-0.06637449917521536,0.014055394791236075,-0.303186644266008,-0.23681214509079263
20181214,99.27279151705623,2018-12-14,2.423,0.0727208482943766,-0.012229922543823823,-0.1412833078977274,-0.214004156192104
20181217,99.39297266622368,2018-12-17,2.42,0.060702733377631546,-0.0012381345439538283,-0.17111257760855808,-0.23181531098618963
20181218,97.60053645731082,2018-12-18,2.391,0.2399463542689176,-0.011983471074380136,-0.10149665810135489,-0.3414430123702725
20181219,97.75401050925105,2018-12-19,2.365,0.22459894907489542,-0.010874111250522733,0.04647033588897025,-0.17812861318592516
20181220,98.41138543345429,2018-12-20,2.331,0.1588614566545715,-0.014376321353065658,0.08157892106773702,-0.07728253558683447
20181221,96.95511359161176,2018-12-21,2.302,0.3044886408388237,-0.012441012441012367,0.1444487927655053,-0.16003984807331842
20181224,97.43611465791469,2018-12-24,2.304,0.25638853420853136,0.0008688097306688292,0.17791704675774062,-0.07847148745079074
20181225,96.34018289312526,2018-12-25,2.292,0.36598171068747404,-0.00520833333333337,0.19036643715981244,-0.1756152735276616
20181226,97.66196602545416,2018-12-26,2.275,0.23380339745458373,-0.007417102966841171,0.3079726512326169,0.07416925377803318
20181227,98.36136637573442,2018-12-27,2.275,0.16386336242655802,0.0,0.20412912850874182,0.040265766082183796
20181228,98.6440083802693,2018-12-28,2.286,0.13559916197307018,0.004835164835164996,0.16296036858294313,0.027361206609872957
20190102,97.39839044630352,2019-01-02,2.255,0.2601609553696477,-0.013560804899387602,0.3656644440178245,0.10550348864817682
20190103,98.25083790111746,2019-01-03,2.261,0.1749162098882536,0.002660753880266098,0.37005981459810966,0.19514360470985606
20190104,100.55141144401192,2019-01-04,2.31,-0.05514114440119187,0.021671826625387025,0.8310753285404912,0.886216472941683
20190107,100.99745932402551,2019-01-07,2.307,-0.09974593240255132,-0.0012987012987013546,0.9498759355454811,1.0496218679480325
20190108,100.6014558973774,2019-01-08,2.3,-0.060145589737740576,-0.0030342436064153544,0.9456240474590385,1.005769637196779
20190109,102.43597826915996,2019-01-09,2.325,-0.24359782691599605,0.010869565217391353,0.6865795997084588,0.9301774266244549
20190110,102.68340231398504,2019-01-10,2.328,-0.26834023139850416,0.001290322580645098,0.7013240935306899,0.9696643249291941
20190111,104.44012338601766,2019-01-11,2.347,-0.44401233860176603,0.00816151202749138,0.6160304926637654,1.0600428312655314
20190114,102.06431313509746,2019-01-14,2.325,-0.20643131350974642,-0.009373668512995259,0.8529504522686099,1.0593817657783564
20190115,103.62363703931744,2019-01-15,2.37,-0.3623637039317444,0.019354838709677358,0.7434931754501276,1.105856879381872
20190116,105.45515827494124,2019-01-16,2.374,-0.5455158274941241,0.0016877637130801038,0.6936106276049453,1.2391264550990693
20190117,105.18057594036628,2019-01-17,2.365,-0.5180575940366282,-0.0037910699241785473,0.6993574995363505,1.2174150935729786
20190118,105.58251549489978,2019-01-18,2.409,-0.558251549489978,0.01860465116279042,0.5277419147131175,1.0859934642030955
20190121,106.5868805369971,2019-01-21,2.424,-0.65868805369971,0.0062266500622665255,0.5010598768345149,1.1597479305342249
20190122,103.25662676425848,2019-01-22,2.396,-0.32566267642584845,-0.011551155115511524,0.5273125181107987,0.8529751945366472
20190123,103.70168218639304,2019-01-23,2.392,-0.3701682186393043,-0.0016694490818029983,0.5617308528070716,0.931899071446376
20190124,103.452093032181,2019-01-24,2.403,-0.34520930321809973,0.00459866220735794,0.4413050830306206,0.7865143862487203
20190125,106.74262201216956,2019-01-25,2.433,-0.6742622012169562,0.012484394506866225,0.2295502318095736,0.9038124330265298
20190128,105.40780447905053,2019-01-28,2.43,-0.5407804479050526,-0.0012330456226878894,0.2448925035201676,0.7856729514252202
20190129,106.34305813497006,2019-01-29,2.448,-0.6343058134970064,0.007407407407407307,0.20256143954178202,0.8368672530387884
20190130,104.57109284279592,2019-01-30,2.437,-0.457109284279592,-0.004493464052287677,0.4132993889459357,0.8704086732255277
20190131,105.59695022003288,2019-01-31,2.474,-0.559695022003288,0.015182601559294406,0.24907593673873726,0.8087709587420253
20190201,107.36193399987452,2019-02-01,2.492,-0.7361933999874524,0.007275666936135794,0.16354449578003463,0.899737895767487
20190211,107.25558902518716,2019-02-11,2.516,-0.7255589025187164,0.009630818619582593,-0.016855154561349325,0.708703747957367
20190212,107.17080895910948,2019-02-12,2.524,-0.7170808959109479,0.0031796502384737746,-0.10107359391899651,0.6160073019919514
20190213,109.31582266337676,2019-02-13,2.571,-0.9315822663376764,0.018621236133122165,-0.032259976097714665,0.8993222902399617
20190214,106.01770653641384,2019-02-14,2.567,-0.601770653641384,-0.001555814858031912,0.0023151015804430495,0.6040857552218271
20190215,103.39799720658354,2019-02-15,2.511,-0.33979972065835395,-0.02181534865601875,-0.4168486766238313,-0.07704895596547734
20190218,105.65642394123772,2019-02-18,2.571,-0.5656423941237719,0.0238948626045401,-0.4292770864760149,0.136365307647757
20190219,104.59790773311332,2019-02-19,2.567,-0.45979077331133167,-0.001555814858031912,-0.3056123339622372,0.15417843934909448
20190220,104.80048950080445,2019-02-20,2.577,-0.48004895008044457,0.0038955979742889557,-0.3400762533171224,0.1399726967633222
20190221,104.7854479639982,2019-02-21,2.566,-0.47854479639981945,-0.004268529297632995,-0.3353617523214657,0.14318304407835375
20190222,107.35481619193077,2019-02-22,2.618,-0.7354816191930766,0.020265003897116163,-0.29831348436761174,0.4371681348254649
20190225,130.1871674622036,2019-02-25,2.816,-3.0187167462203606,0.07563025210084029,2.2567185124869247,5.275435258707285
20190226,105.90474301212345,2019-02-26,2.728,-0.5904743012123447,-0.03124999999999989,1.6356323014822542,2.226106602694599
20190227,104.03120892027307,2019-02-27,2.736,-0.40312089202730733,0.0029325513196480912,1.619275518277655,2.0223964103049625
20190228,101.9797558758863,2019-02-28,2.736,-0.19797558758862976,0.0,1.6417314503149307,1.8397070379035605
20190301,105.79833898426686,2019-03-01,2.802,-0.5798338984266863,0.02412280701754388,1.5060592531758314,2.0858931516025176
20190304,106.14860181963876,2019-03-04,2.815,-0.6148601819638756,0.004639543183440287,1.481442183020315,2.0963023649841905
20190305,105.26733042026105,2019-03-05,2.813,-0.5267330420261047,-0.000710479573712175,1.5247612085575217,2.0514942505836267
20190306,104.22177184329658,2019-03-06,2.82,-0.42217718432965795,0.0024884464984000765,1.5106393556161282,1.9328165399457862
20190307,102.08061049029835,2019-03-07,2.773,-0.2080610490298355,-0.016666666666666607,1.552268168439343,1.7603292174691785
20190308,99.61669874191696,2019-03-08,2.675,0.03833012580830371,-0.035340786152181836,1.1952750350144408,1.156944909206137
20190311,99.49097809955798,2019-03-11,2.69,0.0509021900442022,0.005607476635514086,1.2283771363940925,1.1774749463498904
20190312,100.47518680851738,2019-03-12,2.701,-0.04751868085173783,0.004089219330855043,1.2219170021495016,1.2694356830012394
20190313,101.62176010651072,2019-03-13,2.706,-0.16217601065107204,0.001851166234727808,1.369018562992296,1.531194573643368
20190314,100.93005123088564,2019-03-14,2.71,-0.09300512308856383,0.0014781966001478075,1.351161186281792,1.4441663093703558
20190315,102.7752683563434,2019-03-15,2.74,-0.27752683563434033,0.011070110701107083,1.3169632232331707,1.594490058867511
